ngroup ra dec z delta ngal pval ind p_sw p_sf p_ad p_cvm p_lillie p_pearson delta_2 pval_2 color mag sph sph.dens gap gamma id_mer id_rel
55554340 191.488630734962 1.66679265179038 0.0253593846807692 1.59607464233924 52 0 -1 0.404003575797036 0.385922540518613 0.621383773041879 0.724306889500041 0.624939513572778 0.192974705423404 1.55112681464211 0 0.732046934275 14.6614151001 2.36140566069321 99999 0.221985817 -99 0 1
55554810 241.819392395023 47.522577762605 0.0604097497675 2.19469333523977 40 0 4 0.760403065538316 0.898987276825992 0.885606113461152 0.897185734342136 0.855764743939921 0.487520365903655 1.82244969090224 0 0.66249539852 14.5647001266 2.72952696693662 99999 0.4409103394 -99 0 0
55555114 249.731958605578 30.8540688740763 0.0657251956515464 1.41461574025684 97 0.0333333333333333 4 0.00101481491504196 0.00200411984266603 0.00011625029594776 0.000381811075026071 0.0141532929800116 0.00000128243942262805 1.48807176471151 0.0333333333333333 0.680409274146392 14.6149454117 2.18356325236475 23 0.2425136566 -99 0 1
55555222 201.61352729797 55.371185588845 0.037401700205 1.47085852527058 40 0.0666666666666667 5 0.399764161934957 0.352695845432672 0.352501880948929 0.336593128485375 0.211972781879055 0.487520365903656 1.4326562423621 0.0666666666666667 0.7024730920825 14.8517255783 2.54081352306638 9 0.121342659 -99 0 0
55555227 190.423001553153 54.8912974418511 0.0368114470446809 2.7602487296107 47 0 3 0.0127145782116583 0.0416363736637104 0.0198261898883567 0.026695257218806 0.201340222724715 0.323306758812521 2.27272005967202 0 0.683039929002128 14.5445318222 3.74464756592217 99999 0.0922498702999999 -99 0 0
55555241 186.819955825808 54.0658808708225 0.036151675225 1.0061993373859 40 0.4 -1 0.31335926170176 0.421149810605829 0.252652499287844 0.267803179660453 0.341245584945116 0.197354690832463 1.50622655126925 0.4 0.72345836162 14.5497217178 2.00952359729078 9 0.833314895699999 -99 0 1
55555271 227.414758752891 43.1957159395537 0.0407799075388889 1.29939452046889 54 0.0333333333333333 -1 0.180036126789181 0.258621946264208 0.241914464877387 0.263278663510199 0.368143375570719 0.380523982666976 1.17280252121025 0.0333333333333333 0.688285421431482 14.8638544083 1.43183738208592 10 0.1463623047 -99 0 1
55555449 214.310935610812 47.3706852140905 0.0350750714904762 1.54849366773793 42 0.0333333333333333 -1 0.0271407992701674 0.0565027096765759 0.0175144049602142 0.015810391777347 0.00831361501903045 0.061968804416659 1.45344882107974 0.0333333333333333 0.718425955090477 14.5114059448 2.17385897029335 12 0.3236188889 -99 0 1
55555475 253.183107780688 19.6049594879182 0.0777585754818182 0.926550301141962 33 0.366666666666667 -1 0.232569277437421 0.31372080942029 0.203841699138274 0.174095444315752 0.241467363235733 0.312521794984329 1.10546822735784 0.366666666666667 0.632527409181818 14.5026779175 1.04481576517871 99999 0.837048530600001 -99 0 1
55555741 184.771829420516 40.8876559349839 0.0263419353709677 0.761437073875949 31 0.6 -1 0.0873099174602325 0.141661570289136 0.0518956742313136 0.0467998814949362 0.0447207787114152 0.225482845973741 1.15126209451559 0.6 0.726078371848387 14.6543159485 1.41465142306282 99999 0.1803417206 -99 0 1
55555794 125.725145641129 24.1182362405868 0.0383521845815789 0.864221995295039 38 0.8 4 0.707693415714071 0.910091054481489 0.89748314978388 0.886165558054137 0.942433663263446 0.938006909712764 1.19802836169429 0.8 0.728663118260526 15.1591968536 2.03735852591896 99999 0.0287790299000008 -99 0 1
55556171 227.481586666929 7.23849397788037 0.0282538343018405 1.53556151876166 163 0 -1 0.130829559226769 0.235577828135305 0.135784781420774 0.239067212939758 0.254033964794941 0.0800076615116089 1.55409749168733 0 0.694453871320245 14.5103645325 2.7194371530796 99999 0.0269746780000002 -99 0 1
55556252 183.123772963043 5.7925060290283 0.0213577169528302 1.10316670581062 53 0.4 7 0.522451357147677 0.423202511443841 0.303426284260882 0.266725822052041 0.236949381512066 0.124475625881843 1.18458020727255 0.4 0.704433387181132 14.5065422058 1.63107383557345 99999 0.061252593999999 -99 0 1
55556872 237.49257819597 48.5784196188302 0.0471920000232558 2.33779070257302 43 0 3 0.671777851552417 0.85410790064637 0.838934350875108 0.849033154984371 0.511496997784952 0.901663119892987 2.07642694643784 0 0.647900581353489 14.5752220154 1.41468611184714 99999 0.3658437729 -99 0 1
55556918 212.8814705131 56.9646586781887 0.0387051030608247 1.50362849331196 97 0 -1 0.501103614819739 0.585984058690843 0.531239049232469 0.579583015934547 0.667057624923779 0.832278288050803 1.44117407893799 0 0.726822990730928 14.7559642792 1.80098014816015 15 0.0322027205999991 -99 0 1
55556973 250.558839859503 34.4601161095387 0.0636345802967742 0.72575764739534 31 0.833333333333333 -1 0.0817182587317455 0.127371653415517 0.0518684831944166 0.0383893877565775 0.079143506107304 0.225482845973741 0.911882648129555 0.833333333333333 0.645723835119355 15.3657236099 1.58879613024254 99999 0.4276733399 -99 0 1
55557318 197.828138845944 46.3751171253315 0.0275187777962963 1.38403018358218 54 0.0333333333333333 -1 0.0818114566212374 0.162095367925102 0.0831647547443692 0.109722432134449 0.19478393183206 0.184414478792288 1.37190536268211 0.0333333333333333 0.709844430287037 14.5887775421 1.50517565902465 4.5 0.0975627898999996 -99 0 1
55557370 183.782133945195 47.7700350561791 0.0260917441627907 1.20800074163688 43 0.2 -1 0.0343829969183765 0.0309252257355641 0.0112804007140731 0.00782417423682994 0.00822994826952323 0.00660749485316483 1.61283630639772 0.2 0.666773685197675 14.5901126862 1.53176489223936 3.5 0.000101089400001086 -99 0 1
55557530 216.438836394766 35.8329710100508 0.0257721530120219 1.66923449714319 366 0 -1 0.0709837588114087 0.182273810421173 0.290901084628928 0.28068160086957 0.236412876715637 0.430158140145754 1.88643652077139 0 0.709020247227322 14.5134391785 1.82382591683615 4.14285714285714 0.100359916699999 -99 0 1
55557544 128.301583340303 27.1744655809842 0.0335498686578947 0.715049203986681 38 0.966666666666667 -1 0.209224146891461 0.319152124596562 0.193839780547056 0.203301745969837 0.474970913379604 0.279250906391496 1.1452632585726 0.966666666666667 0.630111468463158 14.6238994598 1.96708699734775 99999 0.000488281299999116 -99 0 1
55557679 134.302978515628 24.7538166046147 0.0240414706602941 1.5999858907493 68 0.0333333333333333 7 0.516958877612173 0.696192689313858 0.506282613431046 0.476296159837467 0.408307165354607 0.565443118624987 1.52954934998447 0.0333333333333333 0.680152991241176 14.5043411255 1.40200689570477 5.66666666666667 0.0129623412999997 -99 0 1
55557727 210.433337964513 28.7815248087842 0.0222507104947368 1.2416831972958 38 0.1 -1 0.019481809427706 0.0531680401059301 0.038968280741601 0.0912681217974925 0.0950737910814272 0.0805758567268235 1.44145534151277 0.1 0.656459507186842 14.5010910034 2.11998046320981 99999 0.0244569779000017 -99 0 0
55557752 208.447757205454 26.4284014830757 0.0217420001162162 1.51521670939099 37 0 -1 0.541050746020512 0.573645683455477 0.623822772313191 0.729102612377847 0.744353074473656 0.946983657352924 1.6340957485336 0 0.642200315308108 14.5128993988 1.12399751129395 10 0.00981140140000036 -99 0 0
55557765 148.374287923171 22.3390680525089 0.0215728222511111 1.35190581327386 45 0 -1 0.151574505436872 0.209992681256051 0.0914600637969761 0.103633161285508 0.0468964667424957 0.148610263882599 1.51607848667042 0 0.70301556056 14.895989418 1.47385519579081 2 0.108766555800001 -99 0 1
55557771 143.377849744715 17.7764129224043 0.0217294565043478 1.03041979235532 46 0.266666666666667 -1 0.140536041614588 0.244601806329258 0.129993795108663 0.151864394570475 0.516674780302741 0.092299855801048 1.32400285269052 0.266666666666667 0.683163580673913 14.5568466187 2.38910589467935 12 0.234192848199999 -99 0 0
55557842 140.928954505924 21.116296410565 0.02227938743375 1.15412394224915 80 0.133333333333333 -1 0.100847581265272 0.231465537728781 0.164668185086514 0.174523393832435 0.135419137873058 0.842936893870062 1.13939006459953 0.133333333333333 0.687980306155 14.5340194702 1.91333062792877 99999 0.0787935257000001 -99 0 1
55557855 143.772672954355 16.6893813986474 0.0217432106210526 0.956117715359924 38 0.4 -1 0.100675914977036 0.213285419914941 0.232853301377814 0.343866924694938 0.293548451728497 0.655318567002399 0.928257627425177 0.4 0.693790586365789 14.8353633881 1.43189085653991 99999 0.015130043000001 -99 0 0
55557998 206.259062025278 16.5777039881037 0.0203627777388889 1.56854949184545 54 0 8 0.0854201668029638 0.123706118991351 0.215458546038808 0.335043965650227 0.550834148785278 0.456363835298622 1.49439336133825 0 0.710765714998148 14.5564279556 1.73059576667604 99999 0.542267799399999 -99 0 1
55558330 249.452135552307 43.0575058831133 0.0576377779288889 2.69090119753587 45 0 4 0.241426516297058 0.358918444279795 0.363663922880349 0.363855041564789 0.518060304178219 0.863712142619159 2.47975893858853 0 0.663883082068889 15.5946502686 1.25615823289842 99999 0.0281839369999997 -99 0 0
55558529 232.862239909617 55.0469300611981 0.0390459813584906 1.36351511662548 53 0.0333333333333333 -1 0.456380310337023 0.624618915281214 0.611286230540168 0.700052677887085 0.808182253156436 0.760023961073436 1.51701725962377 0.0333333333333333 0.693448264639623 14.7965660095 3.08728004753458 99999 0.5718584061 -99 0 0
55558607 228.89432629673 55.9886569976864 0.0374235907909091 1.92740044275064 44 0 3 0.960319555056033 0.975920929118507 0.913500259029672 0.861511207749991 0.893747410491354 0.48778555242548 1.95808383922936 0 0.720413576472727 14.8094043732 1.12551104108817 9 0.204397201500001 -99 0 0
55558613 230.923282020974 55.8238844620526 0.0374558421894737 1.34633527051967 38 0.0333333333333333 4 0.498649539421208 0.661886733007161 0.502151534807608 0.397476574028526 0.241210291261698 0.71932158562273 1.3134832471025 0.0333333333333333 0.725298379597368 14.7346916199 1.48316278645945 4.5 0.2790708542 -99 0 0
55558618 237.55835853433 50.2123184923887 0.0388699057867925 1.51433439889662 53 0 5 0.868998547670747 0.868351263851983 0.869028713373714 0.801770771797563 0.666196326137526 0.337611649870738 1.41666175892639 0 0.718167934766038 14.978017807 1.36963073492862 99999 0.0958547591999999 -99 0 1
55558671 206.198812401813 64.3711531265935 0.037046782673913 1.90208763182309 46 0 5 0.0385046064206961 0.0381824335076122 0.0118039363077687 0.00691657279560819 0.0230625329183015 0.0689934291505755 1.7295065774135 0 0.72646211541087 14.5477714539 3.41507473917196 99999 0.106976509100001 -99 0 1
55559038 208.944433263832 49.1562810330811 0.0256194054 2.70192960045324 37 0 2 0.0564187501605061 0.117299958833315 0.0493568475385821 0.0707357554966101 0.067654701011658 0.107583199538478 2.41465636600893 0 0.653190715905406 14.6908855438 1.39992336426236 99999 0.0739040375000002 -99 0 1
55559047 204.912939039322 52.0895422596051 0.0248550000525424 1.40243344688485 59 0 5 0.213832484256772 0.330682676336708 0.22246485153815 0.22671687893984 0.284072328861777 0.722667192769152 1.26403340834759 0 0.688327902461017 14.5378952026 2.25503522290283 12 0.0905799865999999 -99 0 1
55559292 139.795258231785 29.8303016994283 0.0205845435934783 0.933577569769808 46 0.533333333333333 -1 0.134767039455288 0.144012559211318 0.087666366710401 0.0974012146522255 0.270870357717983 0.209156060891211 0.981065774600301 0.533333333333333 0.660875672882609 14.5224018097 1.81605287926796 99999 0.2255525589 -99 0 0
55559523 201.10345707383 18.6400134951558 0.0167563722 1.15228871067746 43 0.2 -1 0.435920341643737 0.603788873724183 0.524117098660261 0.592695810512637 0.898445971106854 0.858042230830725 1.37372249033972 0.2 0.677521616909302 14.597864151 1.36300876775783 4.5 0.0536746979 -99 0 1
55559572 245.247984313967 6.0540695667275 0.0350248250175 1.10392289271959 40 0.366666666666667 5 0.943393492260557 0.930993450647951 0.944357369067636 0.952120375472791 0.898969735489755 0.890145117916863 1.06512353393462 0.366666666666667 0.7196675539 14.9189863205 2.18634389852187 11 0.0280361174999992 -99 0 1
55559601 160.973268834559 8.82200445780488 0.0161685610756098 2.29627385625319 41 0 3 0.0043219664783382 0.00797016763492592 0.00223518382532361 0.00220971998936902 0.00763113677337861 0.0285651384865958 2.01869283893192 0 0.694838058653658 14.5358171463 3.5626417349959 99999 0.0503921509000005 -99 0 0
55560186 202.849471537272 55.2452578862483 0.0244361166583333 1.12408035964933 60 0.2 -1 0.0694304478426246 0.105738578876859 0.107338858162292 0.157966627841895 0.355225750557261 0.565658248623945 1.113727558476 0.2 0.69272031784 14.545923233 1.61164741424877 5 0.320433616700001 -99 0 1
55560322 119.410206228064 43.7093915248254 0.0254233550369565 1.37180789484861 138 0.0333333333333333 -1 0.391556958974976 0.593838850243295 0.593909482077083 0.650188436967546 0.531849756361392 0.827596057141553 1.41960395595772 0.0333333333333333 0.669440172715942 14.5766220093 2.11741800328409 8.5 0.0126647949000009 -99 0 0
55560509 126.847033244812 31.6753216255049 0.0208749513 1.57234252317575 41 0 5 0.674539385009395 0.708023997619625 0.833306623957912 0.857466708191511 0.927923877805996 0.676676416183063 1.47740160988957 0 0.737549642243903 14.5635166168 1.74914869207796 14 0.202276229900001 -99 0 1
55560755 169.934047275114 14.0283336374472 0.0124144166555556 0.911217042052406 36 0.466666666666667 -1 0.858364625664587 0.932114340095783 0.889896546818069 0.830318445179596 0.743213611017183 0.676676416183063 1.03590874519196 0.466666666666667 0.670926094058333 14.5161628723 1.22072171018699 8 0.172964096099999 -99 0 0
55561077 121.126806197626 48.1067125874226 0.0245372903516129 0.599626361970681 31 1 4 0.364856399335114 0.545247388410282 0.448311978637719 0.520606202859447 0.435696111110923 0.729795126696898 0.866846226810662 1 0.695295087758064 14.5449514389 2.29909750129741 99999 0.1936063767 -99 0 1
55561162 117.752314908161 44.1416513579259 0.0262506696169643 1.48531652736766 112 0 -1 0.0846149209526831 0.185901895941485 0.191806778725197 0.261009991501603 0.0993857888889583 0.838010452188822 1.48531652736766 0 0.686293789316071 14.5447263718 1.39681282711633 4 0.162610054 -99 0 0
55561201 245.700556437169 38.4628591749467 0.0265112221622222 1.08758164732762 45 0.266666666666667 -1 0.5608634478518 0.787728624160301 0.811688994252691 0.822043206589663 0.904802413561164 0.965733208169045 1.10102970439255 0.266666666666667 0.687099350826667 14.5520200729 1.96096819999465 9 0.221372604400001 -99 0 1
55561216 249.705006686123 39.398613062775 0.0253040683 1.29074015297436 44 0.1 -1 0.189009566079054 0.239188340271998 0.105489813342638 0.149704187625264 0.0919470087401888 0.0348515803023509 1.1545626270496 0.1 0.652190836995454 14.6677017212 2.18187878252552 99999 0.0825510024999989 -99 0 1
55561295 120.17301385299 49.7887497777511 0.0207144130717391 1.64349253929142 92 0 -1 0.240385165212027 0.448238215425998 0.411584956693336 0.472478618871379 0.527465807382782 0.249006567558718 1.61460835913469 0 0.668166844740218 14.5330963135 1.81327038841307 4.25 0.0255937575999994 -99 0 0
55561313 142.769977145731 52.0827164120139 0.0172630278583333 0.627575710703554 36 1 -1 0.0149744842088193 0.0445747000689891 0.021454392425233 0.0411156098678408 0.0289212181989235 0.320847198862134 0.87418741344664 1 0.693332115813889 14.6711530685 1.27903115660002 3.5 0.0469512939999994 -99 0 1
55561744 253.205649457659 42.2847198486343 0.0249175714735714 1.41941019177421 140 0.0333333333333333 -1 0.0107353010686054 0.0280504794325197 0.00809726759678517 0.00668176850715738 0.012618043901612 0.111421236542646 1.44017544235646 0.0333333333333333 0.70704447882 14.6267366409 1.70515213861415 4.8 0.105392456099999 -99 0 1
55561971 263.205707638766 56.9198245558593 0.0393328839976744 1.0623964961683 86 0.266666666666667 -1 0.02498771292694 0.0652206176477418 0.0397626303263143 0.0753836246324257 0.0545509059656318 0.115859396326078 1.14379617781722 0.266666666666667 0.699195872910465 14.569899559 1.06459377302709 3.25 0.0435438155999996 -99 0 1
6661232 180.342376265091 50.0111587385713 0.0261341891149091 1.72407515342846 275 0 -1 0.292043854712225 0.533506865925292 0.671892312574172 0.780730237076425 0.486260443509899 0.204287274925554 1.88598340778071 0 0.695836798931273 14.5827312469 2.79601183272661 17.6 0.0240774155000008 -99 1 0
6663617 165.982900168684 23.3572838869945 0.03000021804 1.83475965948723 55 0 5 0.0229045425931761 0.0654668207371087 0.0474870077853671 0.0999795989832198 0.209357793095538 0.00618989526019723 1.75188439559148 0 0.722560154314546 14.7048082352 1.6193728701042 6 0.0566310881999996 -99 1 0
6663619 141.298665480177 58.9612557671318 0.0118489318113636 2.23427955039953 44 0 1 0.817737973062062 0.865069833276188 0.804876131357435 0.728848832192171 0.331358933974336 0.239864567479786 2.11354958494208 0 0.654067863106818 14.7042856216 1.79024459285518 3.5 0.0147428512999994 -99 1 0
6665659 143.573105282253 27.6325370470722 0.0145225833555556 1.11072478083775 36 0.166666666666667 -1 0.0201091528341914 0.0581606209165342 0.0275342484327844 0.0386839056748166 0.130951463794585 0.3695666683961 1.24502403745918 0.166666666666667 0.643209510383333 14.5575151443 1.1706524936665 6 0.0251893998000003 -99 1 0
6665814 167.652901941415 3.85279795831633 0.0436315918877551 1.36211447837139 98 0 -1 0.26189509360886 0.422669866262009 0.262788353068089 0.271030613781883 0.119782262912086 0.261223249225991 1.4099916782799 0 0.679101690957143 14.5924358368 2.18600648892004 26 0.303331375100001 -99 1 0
6665941 11.549117751742 0.612110332299275 0.0446099203514493 1.41448236140632 138 0 -1 0.166062553808467 0.303292566913724 0.147511107567508 0.109686379310159 0.0394720161816454 0.195251375863571 1.42169644734466 0 0.693122704822464 14.7882070541 1.19947846035 5.25 0.1490192414 -99 1 0
6666120 12.6144955341635 -9.38295960425962 0.0542851150615385 1.88986501418697 52 0 6 0.0764913360577526 0.150639927168027 0.0755480879033709 0.104229160286591 0.157934348317461 0.487005023701228 1.90954231941835 0 0.721744152215385 15.0350093842 1.96954999740816 13 0.104701995799999 -99 1 0
6667215 140.441694163316 37.2084520898707 0.0244167272121212 1.57691527992 99 0 5 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 1.5347876053268 0 0.678411165867677 14.5316858292 1.39628224532545 3.4 0.00257587429999973 -99 1 0
66610350 135.59152319076 44.0348822411106 0.0338388085404255 1.35764181737154 47 0.1 6 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 1.45497177666081 0.1 0.665852181455319 14.5269479752 1.75919472230177 4 0.214869499199999 -99 1 0
66610380 145.194351978796 32.8707069983872 0.0431170086581197 1.34533029128976 117 0.0666666666666667 -1 0.0339724536977695 0.104998323072762 0.215343162465925 0.393685794041506 0.351184139365704 0.75173650457246 1.34533029128976 0.0666666666666667 0.663702932182051 14.814365387 2.16245876052903 13.5 0.219174384999999 -99 1 0
66610514 115.207468056978 40.6736886712544 0.0248690887873418 1.81281173227258 79 0 4 0.0155031347837752 0.0358942917775802 0.0111013938623081 0.016572344253508 0.0522215624096361 0.313915318431479 1.8341280125511 0 0.702468135688608 14.5619621277 1.14912467520525 3 0.0812511444000013 -99 1 0
66612467 48.3878733410507 0.732822269094118 0.0290375881507353 1.53116174040777 136 0 6 0.0563215879887284 0.076709676813093 0.0347958884201041 0.0344873957370696 0.0344823636503796 0.426972765997814 1.53875376118607 0 0.714039809561765 14.6520910263 1.74055327783315 9 0.0335187911999988 -99 1 0
66619488 121.169426060927 47.5569571482975 0.0734252026202532 2.03409166470013 79 0 4 0.0274730058122729 0.0771998544281367 0.0686162904157165 0.130788737650215 0.0186844481209732 0.0463897176927716 2.06051577640719 0 0.708554774897468 14.7412080765 1.80127916674461 99999 0.2891988754 -99 1 0
66645852 218.855536516976 29.2268046771794 0.0690552353382353 1.49250303723653 34 0.0333333333333333 4 0.274987827848504 0.410685513610879 0.324658345837519 0.31257836481794 0.394338105122142 0.397355215836206 1.22313792845837 0.0333333333333333 0.703620181364706 15.2993783951 1.8884784601821 99999 0.390548706000001 -99 1 0
66656793 251.087262781659 43.4025784934341 0.0190603414585366 0.885054664711031 41 0.633333333333333 -1 0.239212329472945 0.396400366261884 0.308133981298417 0.338964961644133 0.558760550576504 0.241698924130977 1.0041783209771 0.633333333333333 0.703844000658537 14.530008316 1.78782681486072 99999 0.2797632218 -99 1 0
66658460 245.423775953402 45.0107507986191 0.0188646322955882 1.70276100265791 136 0 -1 0.022187768871028 0.0629132328055504 0.0450255949465018 0.0561775392712481 0.0342070211978912 0.28684433886127 1.70340689862708 0 0.684648576899265 14.5174999237 2.43556031984904 33 0.0620450973999986 -99 1 0
66658808 235.846125042627 15.2177062564429 0.0141771905269841 1.50474407978806 63 0 6 0.0200553679715139 0.029022116369843 0.007354435969112 0.00649334088782677 0.00637566538037436 0.15550402610494 1.53787103491854 0 0.643271537053968 14.5060071945 1.14156736212796 3.66666666666667 0.233415603699999 -99 1 0
66661592 191.770456576561 57.3494345638743 0.030483431259633 0.900167773851966 109 0.766666666666667 -1 0.000199166865226816 0.000928941776462545 0.0000356434797471259 0.000138415869333433 0.0013055140390881 0.00105097445272194 0.900167773851966 0.766666666666667 0.677440065858716 14.5400190353 2.55592751464359 15.5 0.2030906678 -99 1 0
66661788 196.95718651691 54.325878463629 0.0261042672076336 1.3252812473224 131 0.0666666666666667 -1 0.825417936158882 0.93895459497097 0.946996686654088 0.937597619239904 0.913095832812458 0.983436391519386 1.36896485886331 0.0666666666666667 0.721081609942748 14.5881881714 2.60759024573912 15 0.132398605299999 -99 1 0
66662871 180.923544747488 37.3893980687918 0.0789586529163265 1.3523047942035 49 0 -1 0.346366103922333 0.539319696175377 0.623416227482691 0.744848615843594 0.822506661562257 0.840599597903 1.44047199916711 0 0.688281857236735 14.7036886215 1.39092235568025 10 0.5255260468 -99 1 0
66663883 356.240213012698 15.4881338644025 0.0388839549915 1.59672401028675 200 0 -1 0.192450878844308 0.373421095802167 0.523820782857473 0.771346950068457 0.804707520479564 0.885116659652988 1.59912456302292 0 0.641530828474 14.5421934128 1.431257710186 34 0.119071960399999 -99 1 0
66633 171.679916195755 -0.340313867690244 0.0120039389695122 1.03702781172859 82 0.5 -1 0.0101021206584418 0.0286124989230813 0.0282013035736836 0.0451884905762353 0.0761816856486453 0.0600843822404979 1.07325492482756 0.5 0.685795016409756 14.6049098969 1.65416151948826 16 0.0751228332 -99 0 1
666664 177.047679424291 68.1100838184469 0.053063312196875 1.67374049516273 32 0 3 0.945925500105896 0.853563608673616 0.908358596170461 0.880805682556103 0.938477427870672 0.699985835878628 1.652510749979 0 0.647687673575 15.3656015396 2.82226303898898 99999 0.450253486599999 -99 0 1
666958 179.016133626309 27.19748793708 0.0663259555911111 0.969706882466446 45 0.766666666666667 -1 0.25543682210266 0.315989229524122 0.160296488506694 0.136403569910165 0.383802063794185 0.1486102638826 1.29967022461386 0.766666666666667 0.681213378902222 14.938744545 1.31306903970947 4.5 0.0861091613999996 -99 0 1
6661026 178.472150282427 33.2742205533045 0.0527492270477273 1.04249972358373 44 0.433333333333333 -1 0.546518303551738 0.764489073882668 0.715611023458329 0.74885111420471 0.951340299716863 0.648870060200015 1.08415848547945 0.433333333333333 0.716569922188636 14.5137329102 1.17486922018985 3.5 0.9417829513 -99 0 1
6661242 179.924523604542 47.2793039020763 0.0257277895578947 1.10283697085238 38 0.466666666666667 -1 0.0828092901852856 0.150348008851972 0.227740537043495 0.394765899079706 0.532285515250366 0.591856074188746 1.09955846795653 0.466666666666667 0.651020878239474 14.531908989 1.26661681399879 99999 0.136355400000001 -99 0 0
6661286 175.229741287233 44.3830652236925 0.0286284999925 1.30457473158051 40 0.0666666666666667 7 0.497342882021223 0.697994893758163 0.629111503526227 0.684300187417697 0.778370207423155 0.602678999735753 1.2001453126471 0.0666666666666667 0.6659737110175 14.7313194275 1.20342146268351 99999 0.178431510899999 -99 0 0
6661287 177.13033983545 42.7600018399476 0.0290453007582524 1.7081884718645 103 0 5 0.0329689822300912 0.0543219557290728 0.135394076423562 0.256646580346386 0.255006874658658 0.683655345739592 1.7081884718645 0 0.685309826745631 14.6082754135 1.98644937495553 16.5 0.164254188600001 -99 0 1
6661349 174.758017498511 41.9859345477587 0.0280482175413043 1.07525871258133 46 0.3 -1 0.668028451068841 0.824701734653881 0.673249228741024 0.647538684679052 0.583303977518468 0.470725805294233 1.20304221613251 0.3 0.695491231015217 14.6681756973 1.65499568126114 11 0.0944042205999995 -99 0 0
6661431 174.722430667365 41.1956966503243 0.0312420000972973 0.817712655495436 37 0.8 -1 0.471649106624444 0.467116593075179 0.430838974585872 0.382333905571416 0.153900829659573 0.3654319897559 1.04438311272544 0.8 0.753310487091892 14.585650444 1.50516025763769 8 0.3673734665 -99 0 0
6661541 178.918749087327 25.7585498061131 0.0307383644425234 1.63749952346161 214 0 8 0.00105632534091141 0.0039120654705602 0.000350076458814172 0.000764750405809226 0.00399738967287269 0.000137266788934505 1.73564328076597 0 0.706074968673365 14.5402860641 1.63016208610691 5.85714285714286 0.00279712679999911 -99 0 1
6661575 246.533865272175 15.3809232581123 0.0581247397328767 1.43092470469173 73 0.1 4 0.0369606159078978 0.0837262613078864 0.0261458332614504 0.026083502035373 0.0557422391818287 0.0209166097402841 1.40444606842013 0.1 0.685215087786301 14.8809223175 3.2386846734626 99999 0.5935735703 -99 0 1
6661668 177.03815760757 25.2303214217727 0.0285839089030303 1.72062475868894 33 0 3 0.890531395119882 0.925840659763603 0.86936572828325 0.809394523950501 0.450984075131591 0.773919890144268 1.87479987539442 0 0.679522398745454 14.8829984665 1.46952527447414 99999 0.157592773399999 -99 0 0
6661790 158.276465751032 49.1240436450892 0.0119082161513514 1.32647953556161 37 0.0666666666666667 5 0.613607200179948 0.764178988371458 0.749601972168017 0.785419336552995 0.888882526389656 0.66204908903626 1.2759057305192 0.0666666666666667 0.701788953843243 14.652176857 2.15690582993715 9 0.1039276123 -99 0 1
6662066 175.859264264791 -0.777002884665714 0.06489705742 1.11325001002052 35 0.433333333333333 6 0.439214912500551 0.553741080231326 0.503519510984885 0.528463537669111 0.679173191455698 0.768491449824665 1.41605390715274 0.433333333333333 0.711069543037143 15.0512638092 2.41202186827806 99999 0.152158737200001 -99 0 1
6662204 7.10929352237742 -10.5801813064129 0.0410587743096774 0.801613620822941 31 0.7 -1 0.865996859604131 0.886731443348316 0.836618823558263 0.790927926603727 0.885432680631733 0.499537143800382 0.905210452561893 0.7 0.689644444370967 15.428024292 1.96165115940794 7 0.1887235641 -99 0 1
6662511 174.980221362824 50.2843803243468 0.0850470636670213 1.59355052745509 94 0 5 0.10468888135261 0.232366085660838 0.218251909614745 0.315397332178456 0.189449179367388 0.143305005447173 1.61973483057018 0 0.686214558622341 15.0543737411 1.21514480170675 7.5 0.6269578934 -99 0 1
6662686 169.763099416088 60.2223307927467 0.0645458163683333 0.814149222546013 60 0.833333333333333 -1 0.110302638186206 0.236680252979609 0.209458039535671 0.294862475104865 0.309206472076524 0.215273896422628 0.959572445484297 0.833333333333333 0.722302405045 15.0585680008 1.56421127722138 6.5 0.5917472839 -99 0 1
6662760 166.310732292406 63.410815267847 0.0667768183984849 1.36172189893795 66 0 7 0.53870966494269 0.61525022003223 0.391569318839501 0.281847740577253 0.0791562620546443 0.371190895510268 1.30315906111367 0 0.712173274071212 14.5587444305 2.48360297021253 13 1.1705694199 -99 0 1
6662774 173.791633436416 38.1805108812111 0.0808096885711111 0.88890070443445 45 0.833333333333333 -1 0.200975464826123 0.277282480007603 0.12551238048925 0.0879726370208863 0.058187372082247 0.0124814981475751 1.05096219047436 0.833333333333333 0.672925334511111 15.1758613586 1.58944178651249 3.5 0.201786994999999 -99 0 1
6663146 167.559898376464 43.6947178310778 0.0388393057555556 1.74838158530925 36 0 4 0.421866971775412 0.502950655504295 0.453686771350602 0.465527301829246 0.615824185681125 0.203711090512896 1.74277312808477 0 0.697520044105556 14.6700458527 2.61352318140339 99999 0.7078428268 -99 0 1
6663308 162.383900960287 51.7078916761556 0.0258943777111111 0.880311931168524 45 0.533333333333333 -1 0.022744369362612 0.0657923279495567 0.0728285448316342 0.182332957316082 0.511685436786104 0.0721083910339213 1.01801203159286 0.533333333333333 0.68782380422 14.6739616394 1.84127234061854 99999 0.168155670200001 -99 0 0
