ra dec z mag color id
228.853531 4.449865 0.100733 17.341166 0.878996999999998 15437
228.901855 4.406989 0.099542 17.005621 0.921446 15437
228.846573 4.414607 0.097459 16.857092 0.881217999999997 15437
228.939026 4.452032 0.099135 17.71574 0.888200999999999 15437
228.975357 4.448302 0.098257 16.311602 0.934583 15437
228.904785 4.373915 0.098716 17.334734 0.941990000000001 15437
228.842163 4.307091 0.09996 17.354132 0.906589 15437
228.837402 4.363902 0.099798 15.913485 0.931220999999999 15437
228.933548 4.281769 0.097225 17.495167 0.908161 15437
228.998459 4.267875 0.101115 17.731543 0.834369000000002 15437
228.990982 4.312212 0.100087 17.454556 0.939122999999999 15437
228.849915 4.521067 0.097013 17.612129 0.984698000000002 15437
228.855301 4.558485 0.097221 17.50345 0.97147 15437
228.648727 4.659551 0.095819 16.928366 0.956142 15437
228.656219 4.611528 0.096242 17.613672 0.649751999999999 15437
228.781616 4.55135 0.09814 16.976814 0.914014999999999 15437
228.75444 4.566264 0.09656 17.205729 0.928894 15437
228.802917 4.530617 0.098977 17.325159 0.870039000000002 15437
228.751526 4.590642 0.095697 16.945057 0.937420000000003 15437
228.682022 4.66584 0.096108 16.165274 0.492100999999998 15437
228.900635 4.398106 0.09783 17.299572 0.913611999999997 15437
228.891785 4.544467 0.097353 17.734571 1.039439 15437
240.50148 53.943695 0.063919 17.652163 0.874499999999998 16718
240.45697 53.885113 0.063432 17.165157 0.852226999999999 16718
240.438171 53.842186 0.06552 16.21998 0.851679000000001 16718
240.463425 54.128803 0.064607 15.79862 0.908760000000001 16718
240.349762 54.023712 0.064529 17.393055 0.869785 16718
240.314667 54.099304 0.063694 16.357344 0.882679 16718
240.380753 53.910473 0.064999 16.595285 0.812633999999999 16718
240.328918 54.008591 0.065408 17.135429 0.856327 16718
240.372665 54.062019 0.064792 17.639856 0.824202 16718
240.242966 53.844223 0.067198 16.513412 0.886435000000002 16718
240.222214 54.333046 0.065299 16.024776 0.837756000000002 16718
240.292252 54.189407 0.06542 17.228512 0.419180000000001 16718
240.154007 54.315441 0.064495 17.635942 0.772074 16718
240.187622 54.241779 0.063805 16.90867 0.821182999999998 16718
240.365524 54.262066 0.062991 17.217529 0.471325 16718
240.311279 54.342876 0.0642 17.23033 0.940727000000003 16718
240.147842 54.258121 0.064399 16.300617 0.886120000000002 16718
240.104477 53.900513 0.064839 17.254751 0.830509000000003 16718
240.203491 53.89592 0.065678 15.665176 0.847177999999998 16718
239.994003 53.872158 0.063843 16.254808 0.742739 16718
239.898697 53.792515 0.064602 15.556315 0.883455 16718
239.926193 53.935673 0.0641 17.699453 0.564371000000001 16718
240.000717 53.835888 0.064463 17.427601 0.729957000000002 16718
240.305832 53.872684 0.06635 17.250811 0.831485000000001 16718
240.205109 54.298241 0.064716 16.476311 0.763525000000001 16718
240.627243 53.800945 0.066405 17.148701 0.786239000000002 16718
240.698242 53.890038 0.065881 16.136591 0.89817 16718
240.094559 53.849049 0.06502 14.901055 0.863518000000001 16718
240.583527 53.781906 0.06494 15.925734 0.933895000000001 16718
240.664551 53.768017 0.064655 17.744921 0.627490999999999 16718
240.476151 53.731644 0.063462 17.641495 0.765620999999999 16718
240.46788 53.790642 0.064356 16.18486 0.886402 16718
240.295776 53.94437 0.06429 16.875484 0.838749 16718
240.633469 53.862671 0.065993 16.881727 0.574311999999999 16718
240.715622 53.86097 0.066824 17.445875 0.881097999999998 16718
243.223969 49.019901 0.056647 17.046858 0.776164999999999 16945
243.214874 49.080849 0.055363 16.867424 0.615760999999999 16945
243.192139 49.098274 0.05553 15.308502 0.850618999999998 16945
243.156723 49.153236 0.056869 15.918736 0.858783000000001 16945
243.12558 48.983551 0.057097 15.101935 0.822947000000001 16945
243.082367 49.05484 0.057001 16.225491 0.463299999999997 16945
243.060745 49.082981 0.05575 15.846311 0.702921 16945
243.463821 49.166805 0.060182 16.923439 0.630281 16945
243.395844 49.12328 0.058285 17.742376 0.826708 16945
243.436493 49.086441 0.056462 17.426968 0.824319000000003 16945
243.337097 49.138126 0.055859 16.710352 0.825821000000001 16945
243.435898 49.161758 0.055599 17.204937 0.42634 16945
243.442017 49.068581 0.056115 17.087383 0.816004 16945
243.426468 49.103401 0.060386 16.171333 0.850693 16945
243.327972 49.108875 0.057682 17.242432 0.822364 16945
243.40773 49.069408 0.055196 15.800557 0.838821000000001 16945
243.370956 49.064373 0.056505 16.236813 0.806272 16945
243.514679 49.163525 0.056934 16.612728 0.794252999999998 16945
243.50177 49.072128 0.057378 16.608837 0.812692999999999 16945
243.532928 49.095066 0.058247 17.504763 0.373477999999999 16945
243.528625 49.189877 0.059779 15.995222 0.855324000000001 16945
243.61676 49.065334 0.056234 16.878147 0.913567 16945
243.549744 49.120289 0.055365 15.036473 0.860966999999999 16945
243.541626 48.937935 0.056749 16.770397 0.759342 16945
243.570358 49.137691 0.059239 17.538149 0.664460999999999 16945
243.587982 49.185711 0.058857 17.570904 0.864029000000002 16945
243.487091 48.978954 0.057133 16.190136 0.684679000000003 16945
243.687683 49.398888 0.058827 16.073511 0.463238 16945
243.547119 49.303154 0.057691 17.152813 0.805447000000001 16945
243.59552 49.27887 0.059193 17.489624 0.83456 16945
243.713806 49.297688 0.05957 17.669971 0.349491999999998 16945
243.698364 49.160263 0.059588 17.436142 0.722511000000001 16945
243.732544 49.212566 0.059288 16.639771 0.427913 16945
243.718857 49.046429 0.058224 17.256584 0.84693 16945
243.654755 49.098602 0.058906 15.752585 0.559190000000001 16945
243.941574 49.520321 0.058714 16.453728 0.770867999999997 16945
243.815384 49.593575 0.056821 15.378758 0.882501 16945
243.76828 49.475098 0.059556 16.095083 0.758238000000002 16945
244.188766 49.303776 0.057756 17.488276 0.268884 16945
243.885651 49.542763 0.057423 17.265963 0.388774000000002 16945
243.840134 49.311543 0.058626 16.611687 0.743002000000001 16945
243.72229 49.341446 0.059226 17.287348 0.301627999999997 16945
244.036453 49.343269 0.057933 16.931509 0.779907000000001 16945
244.030121 49.292931 0.05782 14.724394 0.854889 16945
244.006348 49.357521 0.059125 16.381729 0.801449000000002 16945
244.460205 49.746731 0.056688 14.928196 0.859013000000001 16945
244.398865 49.750275 0.056651 17.730034 0.709951 16945
244.340927 49.869541 0.058413 17.725231 0.587115000000001 16945
244.338898 49.994709 0.057583 15.268937 0.787473 16945
243.998047 49.28516 0.059301 16.998856 0.762273 16945
244.117401 49.626476 0.057237 16.690893 0.770392000000001 16945
244.054871 49.593086 0.057743 15.938826 0.339611 16945
244.273193 49.780174 0.058177 16.789297 0.811275999999999 16945
244.238708 49.696404 0.057018 15.992846 0.316261000000001 16945
244.136566 49.762913 0.057374 17.37125 0.591018999999999 16945
244.193115 49.966995 0.057651 16.226088 0.516041999999999 16945
243.892395 49.612091 0.058077 16.405731 0.833351 16945
243.978653 49.66864 0.05807 17.416069 0.8491 16945
243.779892 49.45929 0.058339 17.599335 0.763636999999999 16945
243.605499 49.180191 0.056949 16.677675 0.879262999999998 16945
243.491989 49.189602 0.060089 14.946111 0.893072999999999 16945
243.615738 49.221657 0.055838 16.767748 0.306272 16945
243.657852 49.13224 0.056985 16.341282 0.793493000000002 16945
358.702454 -10.429506 0.077633 15.942904 0.922942999999998 18268
358.832428 -10.368595 0.075339 17.741924 0.876266999999999 18268
358.712524 -10.272694 0.077751 17.723923 0.515834999999999 18268
358.770569 -10.355804 0.077013 16.797222 0.722265 18268
358.704254 -10.321759 0.073214 16.204607 0.871974999999999 18268
358.725708 -10.288064 0.076883 15.079214 0.634297999999999 18268
358.72348 -10.32547 0.072763 17.47427 0.557175000000001 18268
358.597595 -10.346684 0.080515 16.817894 0.896248 18268
358.665039 -10.422968 0.077348 16.045435 0.930108999999998 18268
358.638123 -10.437362 0.078209 17.082273 0.913316999999999 18268
358.653503 -10.299474 0.077533 17.397688 0.558395000000001 18268
358.590393 -10.424535 0.076852 17.559015 0.942301 18268
358.66568 -10.250706 0.078347 17.344965 0.611368000000002 18268
358.61264 -10.482109 0.076235 17.523945 0.775852 18268
358.684082 -10.282195 0.077281 16.539633 0.525196000000001 18268
358.61441 -10.37067 0.076314 16.494967 0.879671000000002 18268
358.628479 -10.223372 0.076254 16.649763 0.778088 18268
358.675232 -10.308609 0.074862 17.060753 0.822243 18268
358.690948 -10.24596 0.077936 16.949324 0.462437999999999 18268
358.629028 -10.282368 0.074007 16.972235 0.872565999999999 18268
358.658997 -10.318775 0.075027 16.024897 0.657356 18268
358.495239 -10.691877 0.07406 17.115122 0.0672490000000003 18268
358.541992 -10.40704 0.080344 17.042971 0.876593999999997 18268
358.523682 -10.308508 0.073289 15.705832 0.873760000000003 18268
358.575378 -10.415432 0.077236 16.771687 0.898609 18268
358.576019 -10.230418 0.077525 16.772427 0.734537 18268
358.555145 -10.386381 0.078655 16.433483 0.853304000000001 18268
358.575287 -10.268084 0.076734 16.538517 0.823256000000001 18268
358.570801 -10.394029 0.076741 17.189835 0.886318000000003 18268
358.569427 -10.248513 0.075439 15.660541 0.699098999999999 18268
358.58139 -10.344367 0.076602 17.370813 0.918873000000001 18268
358.542755 -10.463094 0.078219 17.44837 0.893319999999999 18268
358.534821 -10.579957 0.075373 16.541782 0.593654999999998 18268
358.543365 -10.497572 0.07476 16.035887 0.905874000000001 18268
358.483307 -10.270406 0.074526 16.170441 0.704666 18268
358.501373 -10.362518 0.078859 16.456125 0.932168999999998 18268
358.488464 -10.380332 0.07694 17.321299 0.806384999999999 18268
358.508148 -10.276391 0.074111 17.009933 0.856324000000001 18268
358.525848 -10.494445 0.079567 17.532766 0.891821 18268
358.492188 -10.285304 0.074403 17.523043 0.667218999999999 18268
358.533508 -10.365283 0.076586 17.626373 0.902356999999999 18268
358.482513 -10.353826 0.073122 17.539188 0.556553000000001 18268
358.472076 -10.635036 0.074421 16.824076 0.884074999999999 18268
358.359924 -10.263648 0.074819 17.440704 0.843157000000001 18268
358.451538 -10.414947 0.080406 17.168112 0.877396999999998 18268
358.4664 -10.498095 0.07636 16.93926 0.916442999999997 18268
358.397919 -10.468748 0.075805 15.862306 0.94031 18268
358.422485 -10.323026 0.081198 17.252558 0.859548 18268
358.477814 -10.397125 0.07723 17.743753 0.837539999999997 18268
358.434753 -10.374506 0.07927 17.550522 0.801629999999999 18268
358.418823 -10.405539 0.074042 15.09357 0.886236999999999 18268
358.416138 -10.429917 0.07521 16.668018 0.656134000000002 18268
358.470612 -10.419296 0.074347 17.292238 0.83811 18268
358.263397 -10.296666 0.074434 16.865147 0.600729000000001 18268
358.3284 -10.302253 0.075125 16.719799 0.842831 18268
358.333282 -10.537929 0.075285 16.882303 0.711987000000001 18268
358.287506 -10.494282 0.076392 16.604746 0.847561000000002 18268
358.329498 -10.384243 0.074394 16.311558 0.703520999999999 18268
358.139313 -10.565013 0.076513 17.736067 0.834652000000002 18268
358.184174 -10.47777 0.077097 17.685211 0.735054000000002 18268
358.446136 -10.201416 0.074008 16.505842 0.889364 18268
358.619598 -10.154042 0.077413 16.688438 0.849996999999998 18268
358.673584 -10.148584 0.076126 17.373901 0.802917999999998 18268
358.753632 -10.170297 0.078184 15.561188 0.904493 18268
358.764282 -10.280075 0.074556 17.514254 0.87846 18268
358.83725 -10.370595 0.074517 16.146185 0.876514 18268
10.223579 -9.102035 0.056721 17.168188 0.745182 18613
10.344207 -9.309607 0.058807 17.475046 0.782328 18613
10.340594 -9.32863 0.054169 17.006229 0.837982999999998 18613
10.376974 -9.359078 0.054522 16.738001 0.820847999999998 18613
10.332875 -9.283891 0.055442 17.685966 0.812927999999999 18613
10.210063 -9.223112 0.053978 16.511635 0.825552000000002 18613
10.257819 -9.209203 0.053934 15.404062 0.853016 18613
10.329312 -9.573302 0.058253 16.677691 0.800319000000002 18613
10.277193 -9.296942 0.058228 15.904525 0.855471000000001 18613
10.303307 -9.534392 0.057177 15.63785 0.677440000000001 18613
10.376794 -9.235195 0.05491 15.198195 0.917070000000001 18613
10.30137 -9.3432 0.055943 17.508781 0.815403 18613
10.509089 -9.241047 0.053547 17.501152 0.848758999999998 18613
10.459916 -9.327142 0.059365 17.573166 0.876857999999999 18613
10.502254 -9.200733 0.059514 16.938971 0.771072 18613
10.459062 -9.429852 0.057803 14.743252 0.908115 18613
10.39562 -9.360675 0.057001 17.047195 0.903523 18613
10.450329 -9.458439 0.057303 16.984594 0.868986 18613
10.379092 -9.298329 0.057021 17.378178 0.822021000000003 18613
10.422455 -9.439304 0.054342 17.395346 0.921751 18613
10.444979 -9.386916 0.058908 15.965235 0.87912 18613
10.419865 -9.275455 0.054796 17.482706 0.845728000000001 18613
10.489801 -9.281997 0.057199 17.269638 0.83399 18613
10.303885 -9.038146 0.055209 16.740992 0.814807000000002 18613
10.303782 -9.15011 0.053091 15.966654 0.844005000000001 18613
10.246228 -8.999498 0.056555 16.817392 0.822184 18613
10.298596 -9.17143 0.053818 16.184357 0.950639000000002 18613
10.60357 -9.205399 0.05551 17.594822 0.805941000000001 18613
10.57816 -9.257912 0.055766 15.656612 0.851666 18613
10.580015 -9.387713 0.058153 16.42062 0.888971000000002 18613
10.530706 -9.238469 0.055659 17.125986 0.873225999999999 18613
10.537717 -9.433743 0.058678 17.23732 0.7575 18613
10.548973 -9.459112 0.057013 17.334871 0.824724 18613
10.614183 -9.424632 0.056751 16.982845 0.847241 18613
10.606408 -9.61914 0.056439 17.506048 0.809275 18613
10.524437 -9.044642 0.055477 15.589906 0.844201000000002 18613
10.519861 -9.132457 0.053086 17.513754 0.773117000000003 18613
10.510407 -9.14457 0.05602 17.133669 0.844716999999999 18613
10.635748 -9.454187 0.057376 17.748705 0.781251999999999 18613
10.664768 -9.514939 0.057444 15.980659 0.871058000000001 18613
10.641257 -9.146202 0.055613 16.405199 0.670805000000001 18613
10.418122 -9.171671 0.054598 16.580137 0.859023999999998 18613
10.590288 -9.116672 0.052395 16.107824 0.785163999999998 18613
10.428781 -9.104246 0.053303 17.254787 0.784678 18613
10.573421 -9.027198 0.052741 17.451735 0.824441 18613
10.300911 -9.16952 0.055936 15.248854 0.859264000000001 18613
10.379708 -9.193129 0.053818 17.544905 0.776741000000001 18613
10.400023 -9.187306 0.055522 16.51409 0.866375000000001 18613
10.446804 -9.137062 0.055273 16.560345 0.902631 18613
10.412403 -9.463325 0.05718 17.53923 0.776748999999999 18613
10.400882 -9.325083 0.054502 16.310558 0.89892 18613
10.388631 -9.249042 0.058542 15.892053 0.866122000000001 18613
10.404943 -9.220989 0.058678 16.463638 0.832644000000002 18613
10.326653 -9.486597 0.057999 16.663374 0.839908999999999 18613
10.331462 -9.419093 0.054655 16.289173 0.818416999999997 18613
10.195018 -9.550411 0.057355 17.034159 0.772976 18613
10.41431 -9.414572 0.059887 16.247929 0.872662999999999 18613
10.466307 -9.532901 0.055864 16.697388 0.880911999999999 18613
10.531754 -9.476544 0.056993 16.890543 0.815963999999997 18613
10.484776 -9.382411 0.059336 17.310837 0.818569 18613
10.431523 -9.425131 0.056421 17.378061 0.819500000000001 18613
10.459796 -9.471728 0.057318 17.32559 0.844124000000001 18613
10.566307 -9.547796 0.059136 15.601449 0.838821999999999 18613
10.450951 -9.284215 0.052856 15.275853 0.877592999999999 18613
10.686009 -9.517447 0.056785 15.903337 0.856596 18613
10.583189 -9.355229 0.056337 16.627113 0.844244 18613
14.021675 -10.520356 0.053251 17.384361 0.193857000000001 18699
14.052815 -10.495306 0.053614 17.768101 0.405018999999999 18699
13.972823 -10.418843 0.053449 17.103764 0.874930999999997 18699
13.98307 -10.33466 0.054825 17.613626 0.714621000000001 18699
13.949621 -10.288839 0.053024 16.89777 0.813258999999999 18699
14.109674 -10.333395 0.056114 16.81316 0.807091 18699
13.949229 -10.008371 0.057843 16.86869 0.824389 18699
14.06638 -10.036044 0.05609 15.804007 0.890503000000001 18699
13.983564 -9.882379 0.053099 16.300112 0.851446000000003 18699
14.018265 -9.986406 0.053514 16.924921 0.764012999999998 18699
13.899665 -10.203341 0.053056 17.683296 0.849867 18699
13.922686 -10.237978 0.054535 17.045864 0.647351999999998 18699
13.898855 -10.105995 0.054008 16.972198 0.835991 18699
13.880975 -10.206697 0.05457 15.653086 0.830875000000001 18699
13.885703 -10.044661 0.055271 16.412035 0.796692 18699
13.878326 -10.069068 0.052223 16.744787 0.721909 18699
13.845793 -9.917799 0.055287 17.183695 0.759981 18699
13.882441 -9.961997 0.052465 16.560617 0.548341999999998 18699
13.885228 -9.940707 0.057652 15.198887 0.860391 18699
13.898664 -9.95547 0.058305 16.633726 0.857685 18699
13.839003 -9.955588 0.05312 17.450417 0.716075 18699
13.927917 -10.292566 0.054968 15.193086 0.859198000000001 18699
13.829748 -10.149549 0.055166 17.127747 0.737003000000001 18699
13.865405 -9.820966 0.054971 16.954485 0.787140000000001 18699
14.219638 -10.226577 0.054655 15.894828 0.854219999999998 18699
14.328821 -10.275853 0.055207 15.148405 0.859452999999998 18699
14.164412 -9.937258 0.05465 17.105021 0.889462999999999 18699
14.160089 -10.109838 0.055073 16.385731 0.673767000000002 18699
14.086423 -10.180944 0.057705 16.925613 0.745476 18699
14.081608 -9.958399 0.053954 15.965144 0.851153999999999 18699
14.083607 -10.368154 0.056926 17.031691 0.797926 18699
14.129001 -10.173156 0.053823 17.457045 0.775179999999999 18699
14.11149 -10.14973 0.053994 17.700647 0.592255000000002 18699
14.080568 -10.307132 0.055341 17.357517 0.793308999999997 18699
14.081862 -10.230009 0.057434 15.740794 0.792600000000002 18699
14.081135 -9.933481 0.05548 16.042215 0.873288000000002 18699
14.085686 -10.113995 0.056278 16.219509 0.900923000000002 18699
14.123887 -10.023962 0.054794 17.523012 0.794006999999997 18699
14.068812 -10.008947 0.053435 15.423896 0.827573000000001 18699
14.102592 -9.941939 0.05251 17.260799 0.382624 18699
13.95553 -9.968419 0.05508 16.695959 0.833017000000002 18699
13.987052 -9.936964 0.056759 17.004593 0.824299 18699
14.05265 -10.287829 0.056773 17.500748 0.799517999999999 18699
13.940969 -10.091611 0.058112 16.607695 0.842324999999999 18699
13.966386 -10.07443 0.055265 15.447409 0.862677999999999 18699
13.974854 -9.897852 0.055116 17.137417 0.622097 18699
14.017052 -9.922572 0.056857 15.279449 0.816552000000001 18699
13.992087 -9.965465 0.056714 17.671759 0.755339999999997 18699
14.059804 -9.900805 0.053913 15.673981 0.84379 18699
13.926434 -9.983565 0.052375 17.348484 0.785791 18699
14.023458 -10.21994 0.053027 17.0434 0.825149000000003 18699
14.059787 -10.341666 0.056931 15.491974 0.494230999999999 18699
13.930595 -10.003575 0.055334 17.117872 0.667490000000001 18699
14.075798 -10.098169 0.054983 17.120081 0.795532000000001 18699
13.921445 -9.897132 0.054949 16.593954 0.830528000000001 18699
14.037126 -10.177258 0.053281 14.931353 0.843604000000001 18699
13.91799 -9.871484 0.054329 17.203165 0.839201000000003 18699
14.060169 -9.856473 0.053617 17.382769 0.783262000000001 18699
24.210205 -9.211311 0.039639 16.028975 0.788145 19019
24.182711 -9.211063 0.037837 16.247589 0.730142999999998 19019
24.245066 -8.950526 0.039764 17.266722 0.798883 19019
24.305723 -9.187098 0.038465 17.312471 0.700016000000002 19019
24.235415 -9.185679 0.04044 16.749205 0.751472 19019
24.285822 -9.363473 0.039633 15.040853 0.810159000000001 19019
24.302048 -9.599585 0.039255 15.747156 0.642363 19019
24.330832 -9.193233 0.038126 16.253708 0.771823999999999 19019
24.338856 -9.105972 0.039167 17.662836 0.733330000000002 19019
24.312872 -9.091722 0.04157 17.049276 0.701725 19019
24.141953 -8.461938 0.041383 17.046185 0.534706 19019
24.123112 -8.74388 0.04134 16.628599 0.635431000000001 19019
24.213566 -8.806946 0.04004 16.641674 0.663759000000002 19019
24.092571 -8.454588 0.041806 17.64436 0.535368000000002 19019
24.221182 -8.651141 0.041414 16.141899 0.65766 19019
24.081839 -8.478295 0.04092 15.316696 0.857489000000001 19019
24.496483 -9.07714 0.038985 15.873175 0.755558000000001 19019
24.210821 -8.556299 0.040708 15.021325 0.572024000000001 19019
24.266863 -9.020148 0.04116 17.592108 0.627395 19019
24.139986 -8.934802 0.041375 17.616028 0.608218999999998 19019
24.259809 -9.004295 0.039831 17.224686 0.837227000000002 19019
24.116835 -8.858412 0.041387 15.394581 0.701693999999998 19019
24.24966 -9.187032 0.040187 16.01935 0.684366000000001 19019
24.307711 -9.472344 0.039828 17.279606 0.682269999999999 19019
24.315287 -9.025709 0.039719 15.404265 0.829344999999998 19019
24.46076 -9.053274 0.039468 15.858458 0.506804999999998 19019
24.367897 -9.277843 0.040851 17.756226 0.804431999999998 19019
24.387888 -9.124923 0.039458 16.41494 0.742001999999999 19019
24.361605 -9.217534 0.03898 15.731013 0.72598 19019
24.455923 -9.251343 0.041141 15.967832 0.757268999999999 19019
24.347225 -9.099639 0.040813 14.76454 0.803751999999999 19019
24.612732 -9.192755 0.038557 15.569883 0.742072999999998 19019
24.615705 -9.162852 0.04027 15.331888 0.727904000000002 19019
24.662968 -9.156968 0.039183 17.514215 0.484325999999999 19019
24.644945 -9.012521 0.039671 17.273933 0.232424000000002 19019
329.541046 -7.99963 0.058815 17.683466 0.706158000000002 19360
329.177094 -7.662098 0.055463 16.248285 0.614998 19360
329.120636 -7.754499 0.056192 15.573955 0.756299 19360
329.179718 -7.549974 0.056264 15.378004 0.835863 19360
329.170715 -7.582453 0.056118 16.301874 0.951528999999997 19360
329.094177 -7.804975 0.061259 17.106977 0.470599 19360
329.126495 -7.671981 0.055113 16.736538 0.545142999999999 19360
329.25354 -7.47422 0.05647 17.457655 0.682239000000003 19360
329.190735 -7.519614 0.056369 17.289015 0.795830000000002 19360
329.210175 -7.686479 0.055362 15.941071 0.781065999999999 19360
329.255096 -7.756429 0.055845 16.846584 0.617550000000001 19360
329.207855 -7.58442 0.056204 17.640606 0.853691000000001 19360
329.206299 -7.759075 0.055414 16.554243 0.567408 19360
329.255127 -7.904245 0.056626 15.54273 0.825898999999998 19360
329.255646 -7.781476 0.060149 15.81454 0.835063 19360
329.243835 -7.811991 0.061357 15.487059 0.891661999999998 19360
329.22287 -7.901529 0.062076 16.174673 0.827057 19360
329.240906 -7.714524 0.059634 16.995262 0.569157000000001 19360
329.241272 -7.863625 0.060893 16.974741 0.821765999999997 19360
329.25592 -7.879992 0.056066 17.093346 0.78107 19360
329.208435 -7.811825 0.061574 16.472668 0.859333000000003 19360
329.372589 -7.795709 0.057939 14.628026 0.884326 19360
329.36377 -7.566001 0.058963 15.752826 0.876440999999998 19360
329.347534 -7.970553 0.056284 15.063019 0.861082999999999 19360
329.320129 -7.914032 0.057774 15.505709 0.865392 19360
329.292267 -7.815801 0.059228 16.753664 0.844147 19360
329.341583 -7.856909 0.056074 16.554218 0.868946000000001 19360
329.357056 -7.793543 0.058249 16.910671 0.876498999999999 19360
329.341217 -7.787653 0.056312 17.070446 0.797377000000001 19360
329.380341 -7.938882 0.054465 17.366568 0.723886 19360
329.544983 -7.802394 0.056682 17.641533 0.790117000000002 19360
329.572205 -7.674408 0.058699 17.183346 0.775189999999998 19360
329.407715 -7.472602 0.059365 16.509644 0.492495999999999 19360
329.404114 -7.820572 0.057399 16.943901 0.853992999999999 19360
329.552856 -7.82963 0.057425 17.296097 0.807714000000001 19360
329.507324 -7.854045 0.059824 17.480907 0.749844000000003 19360
329.431061 -7.859876 0.059453 17.596619 0.0652690000000007 19360
329.50238 -7.889962 0.057909 16.122181 0.733445999999997 19360
329.437714 -7.950517 0.056379 15.848264 0.859525999999999 19360
329.661865 -7.845072 0.058436 15.354791 0.855275000000001 19360
329.606049 -7.733433 0.057426 16.992252 0.800502999999999 19360
329.533295 -7.997523 0.05878 16.764214 0.780042000000002 19360
329.461029 -7.870506 0.059082 16.361486 0.531141999999999 19360
329.531281 -7.929285 0.059311 15.124089 0.848529000000001 19360
329.44278 -7.804228 0.054506 17.758539 0.727789000000001 19360
329.389465 -7.794232 0.056764 14.642252 0.880107000000001 19360
329.329956 -8.012764 0.054236 15.378988 0.842495 19360
329.356812 -7.824051 0.058795 17.429262 0.83165 19360
329.35965 -7.860487 0.056037 15.942353 0.778200999999999 19360
329.294373 -7.895682 0.057948 16.558285 0.807858999999997 19360
329.322113 -7.813779 0.058174 16.777203 0.829146999999999 19360
329.339233 -7.813028 0.058636 15.453015 0.842389000000001 19360
329.346771 -7.930328 0.05756 16.82547 0.802752999999999 19360
329.318451 -7.992297 0.056935 16.760597 0.821251 19360
329.330048 -7.778867 0.055117 16.965055 0.136127999999999 19360
329.321167 -7.920265 0.055338 17.34656 0.795262999999998 19360
329.299164 -7.853453 0.058857 17.044146 0.751835999999997 19360
329.47467 -7.728485 0.057709 17.621775 0.875517000000002 19360
329.475281 -7.702039 0.060063 16.232368 0.906820999999997 19360
329.589783 -7.76794 0.05829 17.192551 0.813012999999998 19360
329.596588 -7.652197 0.056534 16.582865 0.825007999999997 19360
329.388763 -7.73907 0.059381 15.531672 0.860778 19360
329.464874 -7.578809 0.059957 17.613018 0.836822999999999 19360
329.462891 -7.739573 0.059313 17.538811 0.834371000000001 19360
329.577301 -7.756973 0.057177 17.399723 0.767194999999997 19360
329.413422 -7.762645 0.059763 17.575619 0.754497000000001 19360
329.492676 -7.802519 0.057575 17.698359 0.746369999999999 19360
329.488007 -7.761962 0.059549 16.53441 0.780904999999997 19360
329.430176 -7.762536 0.057891 15.29995 0.861271 19360
329.54184 -7.800391 0.05684 15.746676 0.845502 19360
333.212402 13.946185 0.025873 17.635983 0.688755 20333
333.17215 14.076212 0.025207 14.852762 0.825001 20333
333.269104 13.637094 0.026262 17.464283 0.433430000000001 20333
333.326141 13.824393 0.025555 16.680986 0.719892999999999 20333
333.603363 13.775964 0.02421 15.76765 0.750969999999999 20333
333.532135 13.708529 0.024547 15.940639 0.721031999999999 20333
333.518433 13.767047 0.025503 17.112116 0.565314999999998 20333
333.558441 13.875667 0.024263 15.253537 0.685558 20333
333.703278 13.833518 0.023849 15.821856 0.82677 20333
333.656586 13.848062 0.02793 17.251873 0.678782000000002 20333
333.656036 13.874724 0.027613 16.427525 0.817861000000001 20333
333.663513 13.822233 0.026662 16.560076 0.784263000000003 20333
333.685455 13.976856 0.026408 16.646049 0.720799 20333
333.648865 13.972974 0.027669 15.853028 0.604850000000001 20333
333.786407 13.97087 0.026012 17.508728 0.571258999999998 20333
333.634216 13.807069 0.025635 17.442822 0.719276000000001 20333
333.714111 13.715251 0.024063 14.670224 0.743229000000001 20333
333.687958 13.71803 0.02739 16.335817 0.609951000000002 20333
333.69104 13.747183 0.027213 15.954086 0.762791 20333
333.741119 13.761914 0.02419 14.815372 0.756190999999999 20333
333.7117 13.680943 0.024582 17.324524 0.345261999999998 20333
333.66449 13.774126 0.026421 16.399881 0.706340999999998 20333
333.92038 14.044596 0.026181 16.188314 0.741188000000001 20333
333.969177 14.079446 0.025367 15.437215 0.666407000000001 20333
333.959625 14.11559 0.024674 15.905611 0.774919999999998 20333
333.814789 14.016438 0.026543 16.659111 0.672461000000002 20333
333.918182 13.882111 0.024617 15.354747 0.687358 20333
333.791046 14.041778 0.027709 16.822145 0.709336 20333
333.926239 13.815477 0.026416 16.553728 0.701529000000001 20333
333.78891 13.803717 0.026521 16.894621 0.723357999999998 20333
333.87616 13.673184 0.025072 15.511309 0.730346000000001 20333
333.919128 13.604733 0.027574 15.145625 0.719075999999999 20333
333.931946 13.71455 0.026175 15.569883 0.737209999999997 20333
333.794922 13.491332 0.027179 17.6719 0.394945 20333
333.947754 13.770092 0.02736 17.53293 0.754670999999998 20333
333.809753 13.679261 0.027837 16.121078 0.657996000000001 20333
334.035309 13.920636 0.025304 16.602062 0.665184 20333
334.114258 14.105271 0.025575 16.715591 0.185877000000001 20333
334.127197 13.845701 0.026849 17.69521 0.411515999999999 20333
351.322968 14.287733 0.040481 16.001913 0.823847000000001 20838
